zip3,market_type,pmf_norm,preferred_fc,preferred_fc_zip3,preferred_fc_distance,preferred_bucket,fc_set,fc_count,cluster_id,lat,lon
10,Primary,0.0020217497811615,GA-303,303,863,601-1000,['GA-303'],1,0,42.22159842,-72.57355816
11,Primary,0.0011595770215873,GA-303,303,858,601-1000,['GA-303'],1,0,42.10577295,-72.58373891
12,Secondary,0.000564768497561,GA-303,303,845,601-1000,['GA-303'],1,0,42.39659452,-73.23757603
13,Primary,0.0001482011305651,GA-303,303,880,601-1000,['GA-303'],1,0,42.57895574,-72.54004426
14,Primary,0.0007430106545923,GA-303,303,913,601-1000,['GA-303'],1,0,42.56623253,-71.6967241
15,Primary,0.0014569812836005,GA-303,303,897,601-1000,['GA-303'],1,0,42.24197516,-71.76761484
16,Primary,0.0008030917075237,GA-303,303,897,601-1000,['GA-303'],1,0,42.26459123,-71.79338084
17,Primary,0.0011896180480535,GA-303,303,915,601-1000,['GA-303'],1,0,42.33511609,-71.41725034
18,Primary,0.0027948004622192,GA-303,303,935,601-1000,['GA-303'],1,0,42.60905578,-71.20474104
19,Primary,0.0022600729911243,GA-303,303,944,601-1000,['GA-303'],1,0,42.55964044,-70.9448446
20,Primary,0.0016051824141657,GA-303,303,921,601-1000,['GA-303'],1,0,42.18647637,-71.14535043
21,Primary,0.0056486819764888,GA-303,303,930,601-1000,['GA-303'],1,0,42.35170427,-71.07717596
22,Primary,0.0002974042620131,GA-303,303,931,601-1000,['GA-303'],1,0,42.35386118,-71.06993122
23,Primary,0.0019917087546954,GA-303,303,924,601-1000,['GA-303'],1,0,42.07787459,-70.96676733
24,Primary,0.0006538895760767,GA-303,303,926,601-1000,['GA-303'],1,0,42.35635691,-71.1822087
25,Primary,0.0004756464190444,GA-303,303,925,601-1000,['GA-303'],1,0,41.61678456,-70.56772206
26,Primary,0.0006248495504924,GA-303,303,943,601-1000,['GA-303'],1,0,41.71246484,-70.23067692
27,Primary,0.0021709519126086,GA-303,303,907,601-1000,['GA-303'],1,0,41.77048621,-71.09835991
28,Primary,0.002764759435753,GA-303,303,888,601-1000,['GA-303'],1,0,41.70319953,-71.46661189
29,Primary,0.0016652644670979,GA-303,303,894,601-1000,['GA-303'],1,0,41.8087759,-71.42421299
30,Primary,0.0014569812836005,GA-303,303,936,601-1000,['GA-303'],1,0,42.84900883,-71.43806364
31,Primary,0.0003865253405288,GA-303,303,941,601-1000,['GA-303'],1,0,42.99436347,-71.4652
32,Primary,0.0007430106545923,GA-303,303,956,601-1000,['GA-303'],1,0,43.48417588,-71.60856181
33,Primary,0.000267363235547,GA-303,303,947,601-1000,['GA-303'],1,0,43.2209,-71.55933
34,Primary,0.0001782421570313,GA-303,303,909,601-1000,['GA-303'],1,0,42.93445679,-72.20745802
35,Secondary,0.0001191621049818,GA-303,303,1011,1001-1400,['GA-303'],1,0,44.5527,-71.45347544
37,Secondary,0.0002974042620131,GA-303,303,944,601-1000,['GA-303'],1,0,43.68600566,-72.16861698
38,Primary,0.0016352234406318,GA-303,303,969,601-1000,['GA-303'],1,0,43.24875168,-71.02708603
39,Primary,0.0001482011305651,GA-303,303,979,601-1000,['GA-303'],1,0,43.18603846,-70.71189487
40,Primary,0.0011595770215873,GA-303,303,1011,1001-1400,['GA-303'],1,0,43.70327886,-70.459
41,Primary,0.0008030917075237,GA-303,303,1016,1001-1400,['GA-303'],1,0,43.65348226,-70.26322312
42,Secondary,0.0002974042620131,GA-303,303,1039,1001-1400,['GA-303'],1,0,44.27333841,-70.36711325
43,Secondary,0.0002082831834974,GA-303,303,1061,1001-1400,['GA-303'],1,0,44.28428242,-69.79427473
44,Secondary,0.0003865253405288,GA-303,303,1132,1001-1400,['GA-303'],1,0,45.02228895,-68.79468837
46,Secondary,0.0001482011305651,GA-303,303,1144,1001-1400,['GA-303'],1,0,44.59146195,-68.03332566
47,Tertiary,0.0001482011305651,GA-303,303,1231,1001-1400,['GA-303'],1,0,46.72181325,-68.11694217
48,Secondary,0.0002082831834974,GA-303,303,1083,1001-1400,['GA-303'],1,0,44.15387451,-69.11161961
49,Secondary,0.000267363235547,GA-303,303,1085,1001-1400,['GA-303'],1,0,44.70606,-69.65431842
50,Secondary,0.0001191621049818,GA-303,303,942,601-1000,['GA-303'],1,0,43.7951267,-72.35990682
51,Primary,0.0001191621049818,GA-303,303,911,601-1000,['GA-303'],1,0,43.28894746,-72.55720508
52,Secondary,8.910007849716916e-05,GA-303,303,880,601-1000,['GA-303'],1,0,43.06891636,-73.12794727
53,Primary,8.910007849716916e-05,GA-303,303,889,601-1000,['GA-303'],1,0,42.94292113,-72.7295507
54,Secondary,0.0006248495504924,GA-303,303,953,601-1000,['GA-303'],1,0,44.54390303,-73.10620947
56,Secondary,0.0003274452884792,GA-303,303,959,601-1000,['GA-303'],1,0,44.3038876,-72.57091405
57,Secondary,0.0003564843140626,GA-303,303,911,601-1000,['GA-303'],1,0,43.69014437,-73.07828411
60,Primary,0.0023491950696408,GA-303,303,818,601-1000,['GA-303'],1,0,41.9682,-73.4412
61,Primary,0.0007730516810585,GA-303,303,816,601-1000,['GA-303'],1,0,41.5522,-73.0443
62,Primary,0.0006248495504924,GA-303,303,852,601-1000,['GA-303'],1,0,41.6929,-72.3122
63,Primary,0.0013378191786186,GA-303,303,859,601-1000,['GA-303'],1,0,41.6163,-72.0827
64,Primary,0.0023191540431747,GA-303,303,835,601-1000,['GA-303'],1,0,41.3877,-72.4336
65,Primary,0.0010113748910212,GA-303,303,795,601-1000,['GA-303'],1,0,40.75607573,-72.78328693
66,Primary,0.0009512938380898,GA-303,303,794,601-1000,['GA-303'],1,0,41.1777,-73.1933
67,Primary,0.0008621727595742,GA-303,303,816,601-1000,['GA-303'],1,0,41.5522,-73.0443
68,Primary,0.0018134655976631,GA-303,303,778,601-1000,['GA-303'],1,0,41.0788,-73.4713
69,Primary,0.0003564843140626,GA-303,303,776,601-1000,['GA-303'],1,0,41.1003,-73.549
70,Primary,0.0081170381511106,GA-303,303,734,601-1000,['GA-303'],1,0,40.6674,-74.1146
71,Primary,0.0019626687291111,GA-303,303,735,601-1000,['GA-303'],1,0,40.7339,-74.1617
72,Primary,0.0013378191786186,GA-303,303,729,601-1000,['GA-303'],1,0,40.6965,-74.267
73,Primary,0.0009212528116237,GA-303,303,740,601-1000,['GA-303'],1,0,40.7148,-74.0371
74,Primary,0.0012186570736368,GA-303,303,750,601-1000,['GA-303'],1,0,41.0592,-74.1322
75,Primary,0.0009512938380898,GA-303,303,743,601-1000,['GA-303'],1,0,40.9125,-74.1653
76,Primary,0.0020217497811615,GA-303,303,747,601-1000,['GA-303'],1,0,40.887,-74.0391
77,Primary,0.0022600729911243,GA-303,303,725,601-1000,['GA-303'],1,0,40.3038,-73.9858
78,Primary,0.0011004969695378,GA-303,303,708,601-1000,['GA-303'],1,0,40.672,-74.7507
79,Primary,0.0007139706290081,GA-303,303,705,601-1000,['GA-303'],1,0,40.06206193,-74.22597178
80,Primary,0.0040434985623222,GA-303,303,655,601-1000,['GA-303'],1,0,39.36192889,-74.75292026
81,Primary,0.0007139706290081,GA-303,303,663,601-1000,['GA-303'],1,0,39.93994576,-75.10335695
82,Primary,0.0006538895760767,GA-303,303,642,601-1000,['GA-303'],1,0,39.0817,-74.8214
83,Primary,0.00151606133565,GA-303,303,648,601-1000,['GA-303'],1,0,39.47426061,-75.01237929
84,Primary,0.0004165663669949,GA-303,303,667,601-1000,['GA-303'],1,0,39.3365,-74.4828
85,Primary,0.0009212528116237,GA-303,303,689,601-1000,['GA-303'],1,0,39.89411341,-74.45477726
86,Primary,0.000981334864556,GA-303,303,690,601-1000,['GA-303'],1,0,40.22932944,-74.72748806
87,Primary,0.0016051824141657,GA-303,303,706,601-1000,['GA-303'],1,0,40.03073867,-74.191903
88,Primary,0.0036269321953272,GA-303,303,712,601-1000,['GA-303'],1,0,40.53162924,-74.5131388
89,Primary,0.000267363235547,GA-303,303,713,601-1000,['GA-303'],1,0,40.48942037,-74.44261806
100,Primary,0.0066300158410439,GA-303,303,743,601-1000,['GA-303'],1,0,40.74525552,-73.98520233
101,Primary,0.0002974042620131,GA-303,303,743,601-1000,['GA-303'],1,0,40.74727355,-73.9830577
103,Primary,0.0033595689597802,GA-303,303,731,601-1000,['GA-303'],1,0,40.60260336,-74.1228694
104,Primary,0.0062144504749308,GA-303,303,751,601-1000,['GA-303'],1,0,40.84227184,-73.88505434
105,Primary,0.0020517898076268,GA-303,303,767,601-1000,['GA-303'],1,0,41.11518994,-73.78099939
107,Primary,0.0004456063925792,GA-303,303,756,601-1000,['GA-303'],1,0,40.94393272,-73.86919228
108,Primary,0.0005056874455106,GA-303,303,759,601-1000,['GA-303'],1,0,40.93233725,-73.78483333
109,Primary,0.0021108708596772,GA-303,303,757,601-1000,['GA-303'],1,0,41.211135,-74.11537659
110,Primary,0.0004456063925792,GA-303,303,756,601-1000,['GA-303'],1,0,40.74237028,-73.67615728
111,Primary,0.00151606133565,GA-303,303,745,601-1000,['GA-303'],1,0,40.7491698,-73.94105235
112,Primary,0.0088900898321691,GA-303,303,741,601-1000,['GA-303'],1,0,40.66649174,-73.95393848
113,Primary,0.002764759435753,GA-303,303,748,601-1000,['GA-303'],1,0,40.74291633,-73.86860143
114,Primary,0.002497396200206,GA-303,303,749,601-1000,['GA-303'],1,0,40.69842097,-73.81199682
115,Primary,0.002646599331654,GA-303,303,758,601-1000,['GA-303'],1,0,40.72620155,-73.62281814
116,Primary,0.0003274452884792,GA-303,303,745,601-1000,['GA-303'],1,0,40.60472791,-73.81473256
117,Primary,0.0051730345574434,GA-303,303,774,601-1000,['GA-303'],1,0,40.78807368,-73.30625937
118,Primary,0.000267363235547,GA-303,303,763,601-1000,['GA-303'],1,0,40.75869444,-73.53503889
119,Primary,0.0011295359951212,GA-303,303,803,601-1000,['GA-303'],1,0,40.87343242,-72.71286301
120,Secondary,0.0013678602050848,GA-303,303,835,601-1000,['GA-303'],1,0,42.75112857,-73.92861229
121,Secondary,0.0010704559430716,GA-303,303,836,601-1000,['GA-303'],1,0,42.69234195,-73.84015671
122,Secondary,0.0007139706290081,GA-303,303,837,601-1000,['GA-303'],1,0,42.66180847,-73.76956911
123,Secondary,0.0007430106545923,GA-303,303,838,601-1000,['GA-303'],1,0,42.78925236,-73.90415864
124,Primary,0.0011595770215873,GA-303,303,794,601-1000,['GA-303'],1,0,42.03563672,-74.11526836
125,Primary,0.0024082751216903,GA-303,303,788,601-1000,['GA-303'],1,0,41.69834209,-73.89105316
126,Primary,5.910005206714588e-05,GA-303,303,786,601-1000,['GA-303'],1,0,41.69560833,-73.9233869
127,Primary,0.0002974042620131,GA-303,303,754,601-1000,['GA-303'],1,0,41.65489609,-74.71532109
128,Secondary,0.0004456063925792,GA-303,303,872,601-1000,['GA-303'],1,0,43.31938779,-73.67786374
129,Secondary,0.0006248495504924,GA-303,303,931,601-1000,['GA-303'],1,0,44.58697813,-73.8274599
130,Secondary,0.0008030917075237,GA-303,303,771,601-1000,['GA-303'],1,0,42.99775466,-76.20254689
131,Secondary,0.0002383242099636,GA-303,303,772,601-1000,['GA-303'],1,0,43.06662667,-76.29617611
132,Secondary,0.0013979012315509,GA-303,303,776,601-1000,['GA-303'],1,0,43.05455039,-76.14863619
133,Secondary,0.0002974042620131,GA-303,303,808,601-1000,['GA-303'],1,0,43.12366951,-75.23849512
134,Secondary,0.0009212528116237,GA-303,303,804,601-1000,['GA-303'],1,0,43.10408259,-75.33231194
135,Secondary,8.910007849716916e-05,GA-303,303,808,601-1000,['GA-303'],1,0,43.10318462,-75.22635192
136,Secondary,0.0013678602050848,GA-303,303,862,601-1000,['GA-303'],1,0,44.2923,-75.55557203
137,Secondary,0.0004165663669949,GA-303,303,745,601-1000,['GA-303'],1,0,42.20430511,-75.71403139
138,Secondary,0.0007139706290081,GA-303,303,754,601-1000,['GA-303'],1,0,42.31484412,-75.62288235
139,Secondary,0.0003274452884792,GA-303,303,733,601-1000,['GA-303'],1,0,42.10401583,-75.90619784
140,Secondary,0.0011295359951212,GA-303,303,693,601-1000,['GA-303'],1,0,42.83957564,-78.68910897
141,Secondary,0.0011896180480535,GA-303,303,695,601-1000,['GA-303'],1,0,42.89635879,-78.77738187
142,Secondary,0.0028538805142687,GA-303,303,694,601-1000,['GA-303'],1,0,42.90586967,-78.84116078
143,Secondary,0.000267363235547,GA-303,303,700,601-1000,['GA-303'],1,0,43.07818571,-79.01328036
144,Secondary,0.0011004969695378,GA-303,303,733,601-1000,['GA-303'],1,0,43.01512782,-77.55959839
145,Secondary,0.0009212528116237,GA-303,303,736,601-1000,['GA-303'],1,0,43.02661111,-77.4711828
146,Secondary,0.0026165583051878,GA-303,303,739,601-1000,['GA-303'],1,0,43.15380025,-77.61061104
147,Secondary,0.0008030917075237,GA-303,303,648,601-1000,['GA-303'],1,0,42.19690941,-78.9368995
148,Secondary,0.0008030917075237,GA-303,303,708,601-1000,['GA-303'],1,0,42.29343289,-76.99774497
149,Secondary,0.0001782421570313,GA-303,303,703,601-1000,['GA-303'],1,0,42.09806724,-76.79182759
150,Secondary,0.0010404149166055,GA-303,303,517,301-600,['GA-303'],1,0,40.48827386,-80.06192407
151,Secondary,0.0015761433885823,GA-303,303,516,301-600,['GA-303'],1,0,40.44208,-79.96457029
152,Secondary,0.0022600729911243,GA-303,303,516,301-600,['GA-303'],1,0,40.44167781,-79.98308384
153,Secondary,0.000564768497561,GA-303,303,492,301-600,['GA-303'],1,0,40.12427185,-80.16128992
154,Secondary,0.0001191621049818,GA-303,303,493,301-600,['GA-303'],1,0,39.95365,-79.74857363
155,Secondary,0.000267363235547,GA-303,303,524,301-600,['GA-303'],1,0,40.00922679,-78.83279464
156,Secondary,0.0007139706290081,GA-303,303,520,301-600,['GA-303'],1,0,40.33140295,-79.58745574
157,Secondary,0.0001191621049818,GA-303,303,557,301-600,['GA-303'],1,0,40.69903272,-79.0433963
158,Secondary,0.0001482011305651,GA-303,303,595,301-600,['GA-303'],1,0,41.23524105,-78.77409789
159,Secondary,8.910007849716916e-05,GA-303,303,542,301-600,['GA-303'],1,0,40.35897235,-78.87375176
160,Secondary,0.0008621727595742,GA-303,303,543,301-600,['GA-303'],1,0,40.87177742,-79.92391659
161,Secondary,0.0004165663669949,GA-303,303,549,301-600,['GA-303'],1,0,41.119136,-80.3581008
162,Secondary,0.0001782421570313,GA-303,303,567,301-600,['GA-303'],1,0,41.0390295,-79.41189353
163,Secondary,8.910007849716916e-05,GA-303,303,592,301-600,['GA-303'],1,0,41.56453208,-79.65535409
164,Secondary,0.0002383242099636,GA-303,303,605,601-1000,['GA-303'],1,0,41.88696429,-79.99716071
165,Secondary,0.0004165663669949,GA-303,303,617,601-1000,['GA-303'],1,0,42.11951227,-80.08246136
166,Secondary,0.0005948085240263,GA-303,303,567,301-600,['GA-303'],1,0,40.5086,-78.33891137
168,Secondary,0.0001191621049818,GA-303,303,600,301-600,['GA-303'],1,0,40.89835472,-77.98498962
169,Secondary,3.0000026430023288e-05,GA-303,303,672,601-1000,['GA-303'],1,0,41.82211053,-77.30583789
170,Primary,0.0023782340952242,GA-303,303,607,601-1000,['GA-303'],1,0,40.3307,-76.94386764
171,Primary,0.0006538895760767,GA-303,303,607,601-1000,['GA-303'],1,0,40.26888145,-76.86055597
172,Primary,0.0006248495504924,GA-303,303,559,301-600,['GA-303'],1,0,39.96023529,-77.73703309
173,Primary,0.0011595770215873,GA-303,303,591,301-600,['GA-303'],1,0,39.91429771,-76.83668211
174,Primary,0.0004456063925792,GA-303,303,597,301-600,['GA-303'],1,0,39.96253563,-76.721075
175,Primary,0.0007430106545923,GA-303,303,622,601-1000,['GA-303'],1,0,40.0787199,-76.24097704
176,Primary,0.000832131733108,GA-303,303,617,601-1000,['GA-303'],1,0,40.04796608,-76.3200386
177,Secondary,0.0008030917075237,GA-303,303,649,601-1000,['GA-303'],1,0,41.25440132,-77.08451711
178,Secondary,0.0006248495504924,GA-303,303,644,601-1000,['GA-303'],1,0,40.91138511,-76.71143936
179,Primary,0.0003274452884792,GA-303,303,653,601-1000,['GA-303'],1,0,40.71563333,-76.21331714
180,Primary,0.0025274372266721,GA-303,303,679,601-1000,['GA-303'],1,0,40.62422628,-75.41782569
181,Primary,0.0007139706290081,GA-303,303,675,601-1000,['GA-303'],1,0,40.58665963,-75.48004667
182,Primary,0.0010113748910212,GA-303,303,673,601-1000,['GA-303'],1,0,40.91117327,-75.91078119
183,Primary,0.0011004969695378,GA-303,303,705,601-1000,['GA-303'],1,0,41.04724939,-75.24029085
184,Primary,0.0012787391265691,GA-303,303,720,601-1000,['GA-303'],1,0,41.53036893,-75.46419322
185,Primary,0.0004165663669949,GA-303,303,706,601-1000,['GA-303'],1,0,41.39919606,-75.68046897
186,Secondary,0.0003274452884792,GA-303,303,691,601-1000,['GA-303'],1,0,41.30784775,-75.94537416
187,Primary,0.0007730516810585,GA-303,303,691,601-1000,['GA-303'],1,0,41.24694724,-75.88343681
188,Secondary,0.0002082831834974,GA-303,303,711,601-1000,['GA-303'],1,0,41.81512832,-76.12135487
189,Primary,0.0011295359951212,GA-303,303,676,601-1000,['GA-303'],1,0,40.29460743,-75.13967883
190,Primary,0.0037761353267752,GA-303,303,663,601-1000,['GA-303'],1,0,40.04971981,-75.19010931
191,Primary,0.0057087630294202,GA-303,303,662,601-1000,['GA-303'],1,0,39.98244557,-75.15100769
193,Primary,0.0011595770215873,GA-303,303,643,601-1000,['GA-303'],1,0,39.97870243,-75.61172708
194,Primary,0.0011004969695378,GA-303,303,660,601-1000,['GA-303'],1,0,40.14909193,-75.36631969
195,Primary,0.000981334864556,GA-303,303,652,601-1000,['GA-303'],1,0,40.37234731,-75.82671183
196,Primary,0.0009212528116237,GA-303,303,646,601-1000,['GA-303'],1,0,40.32961781,-75.9111668
197,Primary,0.0016051824141657,GA-303,303,628,601-1000,['GA-303'],1,0,39.67063322,-75.65360909
198,Primary,0.0009212528116237,GA-303,303,635,601-1000,['GA-303'],1,0,39.74372985,-75.56226797
199,Primary,0.0015761433885823,GA-303,303,607,601-1000,['GA-303'],1,0,38.88058095,-75.42778852
200,Primary,0.0027948004622192,GA-303,303,537,301-600,['GA-303'],1,0,38.91072436,-77.03283497
201,Primary,0.0036269321953272,GA-303,303,521,301-600,['GA-303'],1,0,38.90325843,-77.40995754
206,Primary,0.0012186570736368,GA-303,303,531,301-600,['GA-303'],1,0,38.52837802,-76.80524593
207,Primary,0.0032404068547984,GA-303,303,546,301-600,['GA-303'],1,0,38.96671509,-76.8871367
208,Primary,0.0018435066241293,GA-303,303,540,301-600,['GA-303'],1,0,39.07738908,-77.13893504
209,Primary,0.0004756464190444,GA-303,303,543,301-600,['GA-303'],1,0,39.0233881,-77.02748367
210,Primary,0.0022891130167085,GA-303,303,572,301-600,['GA-303'],1,0,39.29973353,-76.6165766
211,Primary,0.0019917087546954,GA-303,303,570,301-600,['GA-303'],1,0,39.31982141,-76.66981463
212,Primary,0.0039243364573404,GA-303,303,571,301-600,['GA-303'],1,0,39.30355192,-76.62872847
214,Primary,0.0003274452884792,GA-303,303,561,301-600,['GA-303'],1,0,38.9896406,-76.54905789
215,Secondary,0.0004165663669949,GA-303,303,496,301-600,['GA-303'],1,0,39.57773953,-78.96976628
216,Primary,0.000564768497561,GA-303,303,578,301-600,['GA-303'],1,0,38.86673676,-76.05069081
217,Primary,0.0017844265720798,GA-303,303,547,301-600,['GA-303'],1,0,39.44913587,-77.382995
218,Primary,0.0003865253405288,GA-303,303,581,301-600,['GA-303'],1,0,38.36056166,-75.58505389
219,Primary,0.0005056874455106,GA-303,303,609,601-1000,['GA-303'],1,0,39.56120375,-75.99228125
220,Primary,0.0007430106545923,GA-303,303,527,301-600,['GA-303'],1,0,38.86234783,-77.22257693
221,Primary,0.0014269402571343,GA-303,303,526,301-600,['GA-303'],1,0,38.83510377,-77.22143642
222,Primary,0.0005347274710949,GA-303,303,533,301-600,['GA-303'],1,0,38.88123443,-77.10090017
223,Primary,0.0009512938380898,GA-303,303,531,301-600,['GA-303'],1,0,38.83112862,-77.1054273
224,Primary,0.0008030917075237,GA-303,303,497,301-600,['GA-303'],1,0,38.23108786,-77.30653931
225,Primary,0.0004756464190444,GA-303,303,497,301-600,['GA-303'],1,0,38.15327143,-77.24898469
226,Primary,0.0005948085240263,GA-303,303,498,301-600,['GA-303'],1,0,39.07277338,-78.19579286
227,Primary,0.0002383242099636,GA-303,303,475,301-600,['GA-303'],1,0,38.45003061,-78.03821939
228,Secondary,0.0003274452884792,GA-303,303,447,301-600,['GA-303'],1,0,38.50563333,-78.81185
229,Secondary,0.0007730516810585,GA-303,303,435,301-600,['GA-303'],1,0,38.04090567,-78.55812933
230,Secondary,0.0013378191786186,GA-303,303,469,301-600,['GA-303'],1,0,37.62949356,-77.41682772
231,Secondary,0.0007139706290081,GA-303,303,474,301-600,['GA-303'],1,0,37.4998441,-77.22245983
232,Secondary,0.0016943044926822,GA-303,303,464,301-600,['GA-303'],1,0,37.54388316,-77.47156195
233,Secondary,0.000564768497561,GA-303,303,512,301-600,['GA-303'],1,0,37.00132646,-76.13837831
234,Secondary,0.0022891130167085,GA-303,303,508,301-600,['GA-303'],1,0,36.95177949,-76.19095487
235,Secondary,0.0006248495504924,GA-303,303,501,301-600,['GA-303'],1,0,36.86433079,-76.28011677
236,Secondary,0.001932627702645,GA-303,303,498,301-600,['GA-303'],1,0,37.08132778,-76.46009571
237,Secondary,0.0003865253405288,GA-303,303,499,301-600,['GA-303'],1,0,36.84195069,-76.31723889
238,Secondary,0.0017243445191475,GA-303,303,454,301-600,['GA-303'],1,0,37.14932953,-77.38776316
239,Primary,0.0002082831834974,GA-303,303,405,301-600,['GA-303'],1,0,37.00231935,-78.31550242
240,Secondary,0.0008922137860403,GA-303,303,338,301-600,['GA-303'],1,0,37.20747706,-80.01200902
241,Secondary,0.0006839296025419,GA-303,303,327,301-600,['GA-303'],1,0,37.06934143,-80.10405429
242,Secondary,0.0003274452884792,GA-303,303,235,151-300,['GA-303'],1,0,36.81517643,-82.35745987
243,Secondary,0.0005948085240263,GA-303,303,277,151-300,['GA-303'],1,0,36.83753356,-81.11225503
244,Secondary,0.0004456063925792,GA-303,303,405,301-600,['GA-303'],1,0,38.04320667,-79.31057
245,Primary,0.0007139706290081,GA-303,303,372,301-600,['GA-303'],1,0,37.16149444,-79.15126608
246,Secondary,0.0002082831834974,GA-303,303,272,151-300,['GA-303'],1,0,37.17204028,-81.7817375
247,Secondary,0.0001782421570313,GA-303,303,303,301-600,['GA-303'],1,0,37.37688824,-81.17853529
