zip3,pmf,market,state,units_2026,units_2026_conservative,units_2026_optimistic
321,0.0013979012315509852,Primary,FL,129.8370663864555,125.60981306224531,135.27210637472572
322,0.003448690038295924,Secondary,FL,320.31433075692536,309.8854920811185,333.7228376258199
323,0.0006538895760767165,Secondary,FL,60.73326382600543,58.75590174794943,63.2755864977917
324,0.0011595770215873562,Secondary,FL,107.70151376503362,104.19495285175346,112.20994922496527
325,0.001991708754695413,Secondary,FL,184.98990913610993,178.966981861911,192.7336727743657
326,0.0013678602050848406,Primary,FL,127.04685584827998,122.91044658810343,132.36509632564983
327,0.0036569732217934083,Primary,FL,339.6596728401717,328.6009858174684,353.8779847265045
328,0.004965752374827843,Primary,FL,461.21908057401,446.20264539253054,480.5259258073406
329,0.0018134655976631917,Primary,FL,168.4346847109572,162.95076474362372,175.4854389546717
330,0.00648181471047876,Primary,FL,602.0309503092672,582.4299426247793,627.2322459036085
331,0.007819633889097457,Primary,FL,726.2875956193717,702.641022738741,756.6903321801825
333,0.002557478253138341,Primary,FL,237.5385801514891,229.80476591399875,247.48205559969097
334,0.005530520872388889,Primary,FL,513.6747786274799,496.95048350937594,535.177443779328
335,0.0022600729911243056,Primary,FL,209.91557941562547,203.08111869046556,218.70274320511678
336,0.002438316148156527,Primary,FL,226.4708038407782,219.09733580875283,235.95097702481075
337,0.0018134655976631917,Primary,FL,168.4346847109572,162.95076474362372,175.4854389546717
338,0.0027948004622192074,Primary,FL,259.5810669309199,251.12959033316906,270.4472511280282
339,0.0028248414886853515,Secondary,FL,262.3712774690954,253.8289568073109,273.35426117710404
341,0.0008621727595742013,Primary,FL,80.0786059092518,77.47139548429942,83.4307335984763
342,0.001843506624129336,Secondary,FL,171.22489524913271,165.6501312177656,178.39244900374757
344,0.0012787391265691706,Primary,FL,118.76929007574455,114.90238295699938,123.74102779984548
346,0.0016943044926822583,Primary,FL,157.3670012803281,152.24342449445697,163.95445714787675
347,0.004638307086348543,Primary,FL,430.80596218005263,416.77972155093465,448.83970013177577
349,0.0013077781521525522,Secondary,FL,121.46643477192903,117.5117136398197,126.55107622749814
350,0.001070455943071686,Secondary,AL,99.42394799249817,96.18688922064939,103.5858806991609
351,0.00032744528847929914,Secondary,AL,30.4131183939573,29.4229238415959,31.686225675564813
352,0.0007430106545923867,Secondary,AL,69.01082959854087,66.76396537905349,71.89965502359607
354,0.00041656636699496935,Secondary,AL,38.690684166492744,37.43098747269996,40.31029420136919
355,3.0000026430023288e-05,Secondary,AL,2.7864024548205624,2.695682374896172,2.903042557580493
356,0.0010113748910212791,Secondary,AL,93.9364998780564,90.87810220760804,97.86872545434713
357,0.000386525340528825,Primary,AL,35.90047362831726,34.73162099855809,37.40328415229333
358,0.0007139706290081242,Primary,AL,66.31359202227456,64.154544840154,69.08950982785815
359,0.000624849550492454,Primary,AL,58.03602624973912,56.146481209049945,60.46544130205378
360,0.0007430106545923867,Secondary,AL,69.01082959854087,66.76396537905349,71.89965502359607
361,0.0008621727595742013,Secondary,AL,80.0786059092518,77.47139548429942,83.4307335984763
362,0.00017824215703134036,Primary,AL,16.55513154507089,16.016127262208116,17.24813705160874
363,0.00014820113056519604,Secondary,AL,13.764921006895406,13.316760788066253,14.341127002532888
364,8.910007849716916e-05,Secondary,AL,8.27561529081707,8.00617665344163,8.622036396014064
365,0.00041656636699496935,Secondary,AL,38.690684166492744,37.43098747269996,40.31029420136919
366,0.0004756464190444952,Tertiary,AL,44.17803940085271,42.73968462966216,46.02735267809771
367,0.00020828318349748467,Secondary,AL,19.345342083246372,18.71549373634998,20.155147100684594
368,0.00026736323554701056,Secondary,AL,24.832697317606335,24.024190893312177,25.872205577413116
369,3.0000026430023288e-05,Secondary,AL,2.7864024548205624,2.695682374896172,2.903042557580493
370,0.004399983876385796,Primary,TN,408.6705024387127,395.36495119652204,425.77763975010066
371,0.0018134655976631917,Primary,TN,168.4346847109572,162.95076474362372,175.4854389546717
372,0.0021409108861424908,Primary,TN,198.8478031049145,192.3736885852196,207.1716646302365
373,0.0014870223100666552,Secondary,TN,138.11463215899093,133.61787669334936,143.89617490053007
374,0.0005056874455106396,Primary,TN,46.9682499390282,45.43905110380402,48.934362727173564
376,0.0011004969695378303,Secondary,TN,102.21415853067366,98.88625569479126,106.49289074823675
377,0.000773051681058531,Secondary,TN,71.80104013671635,69.46333185319536,74.80666507267192
378,0.0009212528116237271,Secondary,TN,85.56596114361176,82.7800926412616,89.1477920752048
379,0.0017243445191475215,Secondary,TN,160.15711893842177,154.94270111251967,166.86137042886733
380,0.0009813348645560157,Secondary,TN,91.14638221996272,88.17882558954533,94.9618121733565
381,0.0015461023621161812,Secondary,TN,143.6019873933509,138.92657385031154,149.6132333772586
382,0.000386525340528825,Secondary,TN,35.90047362831726,34.73162099855809,37.40328415229333
383,0.0005647684975610464,Secondary,TN,52.45569805346998,50.74783811684538,54.65151797198733
384,0.00017824215703134036,Primary,TN,16.55513154507089,16.016127262208116,17.24813705160874
385,0.00026736323554701056,Primary,TN,24.832697317606335,24.024190893312177,25.872205577413116
386,0.0006538895760767165,Secondary,MS,60.73326382600543,58.75590174794943,63.2755864977917
387,0.00014820113056519604,Secondary,MS,13.764921006895406,13.316760788066253,14.341127002532888
388,0.0004756464190444952,Secondary,MS,44.17803940085271,42.73968462966216,46.02735267809771
389,5.9100052067145876e-05,Secondary,MS,5.489212835996508,5.310494278545459,5.718993838433572
390,0.00017824215703134036,Tertiary,MS,16.55513154507089,16.016127262208116,17.24813705160874
391,0.00029740426201315485,Tertiary,MS,27.62290785578182,26.72355736745404,28.779215626488963
392,0.0001191621049818145,Tertiary,MS,11.06777631071093,10.70743010524592,11.531078574880224
393,0.00029740426201315485,Secondary,MS,27.62290785578182,26.72355736745404,28.779215626488963
394,0.0006538895760767165,Tertiary,MS,60.73326382600543,58.75590174794943,63.2755864977917
395,0.0011004969695378303,Tertiary,MS,102.21415853067366,98.88625569479126,106.49289074823675
396,0.00017824215703134036,Tertiary,MS,16.55513154507089,16.016127262208116,17.24813705160874
397,0.0001191621049818145,Secondary,MS,11.06777631071093,10.70743010524592,11.531078574880224
398,0.00014820113056519604,Secondary,GA,13.764921006895406,13.316760788066253,14.341127002532888
400,0.0008621727595742013,Primary,KY,80.0786059092518,77.47139548429942,83.4307335984763
401,0.0008621727595742013,Secondary,KY,80.0786059092518,77.47139548429942,83.4307335984763
402,0.0027357204101696813,Primary,KY,254.09371169655995,245.82089317620685,264.73019265129966
403,0.000624849550492454,Primary,KY,58.03602624973912,56.146481209049945,60.46544130205378
404,0.000238324209963629,Secondary,KY,22.13555262142186,21.41486021049184,23.06215714976045
405,0.0011295359951212119,Primary,KY,104.91130322685814,101.4955863776116,109.3029391758894
406,0.0001191621049818145,Primary,KY,11.06777631071093,10.70743010524592,11.531078574880224
407,0.00029740426201315485,Secondary,KY,27.62290785578182,26.72355736745404,28.779215626488963
410,0.001843506624129336,Primary,KY,171.22489524913271,165.6501312177656,178.39244900374757
411,8.910007849716916e-05,Primary,KY,8.27561529081707,8.00617665344163,8.622036396014064
413,5.9100052067145876e-05,Secondary,KY,5.489212835996508,5.310494278545459,5.718993838433572
414,0.0001191621049818145,Secondary,KY,11.06777631071093,10.70743010524592,11.531078574880224
415,0.00014820113056519604,Secondary,KY,13.764921006895406,13.316760788066253,14.341127002532888
416,5.9100052067145876e-05,Secondary,KY,5.489212835996508,5.310494278545459,5.718993838433572
417,5.9100052067145876e-05,Secondary,KY,5.489212835996508,5.310494278545459,5.718993838433572
418,0.0001191621049818145,Secondary,KY,11.06777631071093,10.70743010524592,11.531078574880224
420,0.0005056874455106396,Secondary,KY,46.9682499390282,45.43905110380402,48.934362727173564
421,0.0008030917075237944,Primary,KY,74.59115779481,72.16260847125805,77.71357835366253
422,0.00041656636699496935,Primary,KY,38.690684166492744,37.43098747269996,40.31029420136919
423,0.0005056874455106396,Primary,KY,46.9682499390282,45.43905110380402,48.934362727173564
424,0.00032744528847929914,Secondary,KY,30.4131183939573,29.4229238415959,31.686225675564813
425,0.00029740426201315485,Secondary,KY,27.62290785578182,26.72355736745404,28.779215626488963
426,0.0001191621049818145,Secondary,KY,11.06777631071093,10.70743010524592,11.531078574880224
427,0.0005948085240263097,Secondary,KY,55.24581571156364,53.44711473490808,57.558431252977925
430,0.002438316148156527,Secondary,OH,226.4708038407782,219.09733580875283,235.95097702481075
431,0.0015761433885823255,Primary,OH,146.39219793152637,141.6259403244534,152.52024342633445
432,0.002289113016708568,Primary,OH,212.61281699189175,205.69053922936504,221.51288840085465
433,0.0005948085240263097,Secondary,OH,55.24581571156364,53.44711473490808,57.558431252977925
434,0.00044560639257923185,Primary,OH,41.38792174275905,40.04040801159945,43.1204393971071
435,0.0006839296025419799,Primary,OH,63.523381484099076,61.455178366012134,66.1824997787823
436,0.0012486981001030263,Primary,OH,115.97907953756906,112.2030164828575,120.83401775076963
437,0.00026736323554701056,Secondary,OH,24.832697317606335,24.024190893312177,25.872205577413116
438,0.00014820113056519604,Secondary,OH,13.764921006895406,13.316760788066253,14.341127002532888
439,0.00032744528847929914,Secondary,OH,30.4131183939573,29.4229238415959,31.686225675564813
440,0.0030922047242323623,Secondary,OH,287.2039747867018,277.8531477006231,299.2264667545172
441,0.004162660667304048,Primary,OH,386.62792277919993,374.0400369212725,402.81234745367806
442,0.0015761433885823255,Secondary,OH,146.39219793152637,141.6259403244534,152.52024342633445
443,0.0008922137860403455,Secondary,OH,82.86881644742728,80.17076195844128,86.33774364755214
444,0.0009512938380898713,Secondary,OH,88.35617168178723,85.47945911540347,92.05480212428066
445,0.0005647684975610464,Secondary,OH,52.45569805346998,50.74783811684538,54.65151797198733
446,0.001070455943071686,Secondary,OH,99.42394799249817,96.18688922064939,103.5858806991609
447,0.000624849550492454,Secondary,OH,58.03602624973912,56.146481209049945,60.46544130205378
448,0.0005948085240263097,Primary,OH,55.24581571156364,53.44711473490808,57.558431252977925
449,0.00026736323554701056,Secondary,OH,24.832697317606335,24.024190893312177,25.872205577413116
450,0.002289113016708568,Primary,OH,212.61281699189175,205.69053922936504,221.51288840085465
451,0.0005056874455106396,Primary,OH,46.9682499390282,45.43905110380402,48.934362727173564
452,0.0022300329646590417,Primary,OH,207.12546175753175,200.38184207240283,215.7958299241261
453,0.0013378191786186963,Primary,OH,124.25664531010449,120.21108011396156,129.458086276574
454,0.0009813348645560157,Primary,OH,91.14638221996272,88.17882558954533,94.9618121733565
455,0.00017824215703134036,Primary,OH,16.55513154507089,16.016127262208116,17.24813705160874
456,0.0009512938380898713,Primary,OH,88.35617168178723,85.47945911540347,92.05480212428066
457,0.0001191621049818145,Secondary,OH,11.06777631071093,10.70743010524592,11.531078574880224
458,0.0008922137860403455,Secondary,OH,82.86881644742728,80.17076195844128,86.33774364755214
460,0.001843506624129336,Primary,IN,171.22489524913271,165.6501312177656,178.39244900374757
461,0.002021749781161557,Primary,IN,187.7801196742854,181.66634833605283,195.64068282344152
462,0.0027647594357530633,Primary,IN,256.7908563927445,248.43022385902722,267.54024107895236
463,0.0026465993316540115,Primary,IN,245.81614592402454,237.81282954510283,256.10612412549534
464,0.00020828318349748467,Primary,IN,19.345342083246372,18.71549373634998,20.155147100684594
465,0.0013979012315509852,Primary,IN,129.8370663864555,125.60981306224531,135.27210637472572
466,0.0003564843140626807,Primary,IN,33.11026309014178,32.03225452441623,34.49627410321748
467,0.0009512938380898713,Secondary,IN,88.35617168178723,85.47945911540347,92.05480212428066
468,0.0011896180480535003,Secondary,IN,110.4917243032091,106.89431932589531,115.11695927404111
469,0.0005056874455106396,Primary,IN,46.9682499390282,45.43905110380402,48.934362727173564
470,0.000386525340528825,Primary,IN,35.90047362831726,34.73162099855809,37.40328415229333
471,0.0005948085240263097,Primary,IN,55.24581571156364,53.44711473490808,57.558431252977925
472,0.0004756464190444952,Primary,IN,44.17803940085271,42.73968462966216,46.02735267809771
473,0.0006538895760767165,Primary,IN,60.73326382600543,58.75590174794943,63.2755864977917
474,0.0004756464190444952,Primary,IN,44.17803940085271,42.73968462966216,46.02735267809771
475,0.00029740426201315485,Secondary,IN,27.62290785578182,26.72355736745404,28.779215626488963
476,0.0005948085240263097,Secondary,IN,55.24581571156364,53.44711473490808,57.558431252977925
477,0.0007139706290081242,Secondary,IN,66.31359202227456,64.154544840154,69.08950982785815
478,0.000534727471094902,Primary,IN,49.665487515294494,48.04847164270351,51.744507922911474
479,0.0007430106545923867,Primary,IN,69.01082959854087,66.76396537905349,71.89965502359607
480,0.004340902824335388,Primary,MI,403.18305432427076,390.0561641834806,420.06048450528675
481,0.0057978841079358995,Primary,MI,538.5074759450863,520.9746744026882,561.049649356741
482,0.0027647594357530633,Primary,MI,256.7908563927445,248.43022385902722,267.54024107895236
483,0.0032704478812645836,Primary,MI,303.7591992118545,293.86936481891036,316.47470057421117
484,0.002051789807626821,Primary,MI,190.5702373323791,184.3656249541156,198.5475961044322
485,0.0008321317331080569,Primary,MI,77.2883953710763,74.77202901015754,80.52372354940043
486,0.000386525340528825,Secondary,MI,35.90047362831726,34.73162099855809,37.40328415229333
487,0.000386525340528825,Secondary,MI,35.90047362831726,34.73162099855809,37.40328415229333
488,0.0015160613356500368,Primary,MI,140.8117768551754,136.22720737616967,146.70622332818274
489,0.0005056874455106396,Primary,MI,46.9682499390282,45.43905110380402,48.934362727173564
490,0.0024973962002060525,Secondary,MI,231.95815907513813,224.406032965715,241.66803550153926
491,0.00041656636699496935,Primary,MI,38.690684166492744,37.43098747269996,40.31029420136919
492,0.0016352234406318512,Primary,MI,151.8795531658863,146.9346374814156,158.23730190306296
493,0.0007139706290081242,Secondary,MI,66.31359202227456,64.154544840154,69.08950982785815
494,0.0017543855456136658,Secondary,MI,162.94732947659725,157.64206758666154,169.7683804779432
495,0.0010404149166055416,Secondary,MI,96.63373745432268,93.48752274650754,100.67887065008503
496,0.0005647684975610464,Secondary,MI,52.45569805346998,50.74783811684538,54.65151797198733
497,0.00032744528847929914,Secondary,MI,30.4131183939573,29.4229238415959,31.686225675564813
498,0.000386525340528825,Secondary,MI,35.90047362831726,34.73162099855809,37.40328415229333
499,0.00014820113056519604,Secondary,MI,13.764921006895406,13.316760788066253,14.341127002532888
500,0.000773051681058531,Secondary,IA,71.80104013671635,69.46333185319536,74.80666507267192
501,0.000238324209963629,Secondary,IA,22.13555262142186,21.41486021049184,23.06215714976045
502,0.0006538895760767165,Secondary,IA,60.73326382600543,58.75590174794943,63.2755864977917
503,0.000624849550492454,Secondary,IA,58.03602624973912,56.146481209049945,60.46544130205378
504,0.0004756464190444952,Secondary,IA,44.17803940085271,42.73968462966216,46.02735267809771
505,0.00032744528847929914,Secondary,IA,30.4131183939573,29.4229238415959,31.686225675564813
506,0.000386525340528825,Secondary,IA,35.90047362831726,34.73162099855809,37.40328415229333
507,0.00026736323554701056,Secondary,IA,24.832697317606335,24.024190893312177,25.872205577413116
508,0.000386525340528825,Secondary,IA,35.90047362831726,34.73162099855809,37.40328415229333
510,0.0001191621049818145,Secondary,IA,11.06777631071093,10.70743010524592,11.531078574880224
511,0.00026736323554701056,Secondary,IA,24.832697317606335,24.024190893312177,25.872205577413116
513,0.00017824215703134036,Secondary,IA,16.55513154507089,16.016127262208116,17.24813705160874
514,5.9100052067145876e-05,Secondary,IA,5.489212835996508,5.310494278545459,5.718993838433572
515,0.0005056874455106396,Secondary,IA,46.9682499390282,45.43905110380402,48.934362727173564
520,0.00026736323554701056,Secondary,IA,24.832697317606335,24.024190893312177,25.872205577413116
521,3.0000026430023288e-05,Secondary,IA,2.7864024548205624,2.695682374896172,2.903042557580493
522,0.00032744528847929914,Secondary,IA,30.4131183939573,29.4229238415959,31.686225675564813
523,0.000534727471094902,Secondary,IA,49.665487515294494,48.04847164270351,51.744507922911474
524,0.00032744528847929914,Secondary,IA,30.4131183939573,29.4229238415959,31.686225675564813
525,8.910007849716916e-05,Secondary,IA,8.27561529081707,8.00617665344163,8.622036396014064
526,0.00029740426201315485,Secondary,IA,27.62290785578182,26.72355736745404,28.779215626488963
527,0.0005948085240263097,Secondary,IA,55.24581571156364,53.44711473490808,57.558431252977925
528,0.00026736323554701056,Secondary,IA,24.832697317606335,24.024190893312177,25.872205577413116
530,0.0012486981001030263,Secondary,WI,115.97907953756906,112.2030164828575,120.83401775076963
531,0.001605182414165707,Primary,WI,149.08934262771086,144.23527100727375,155.33029185398712
532,0.0019025876761797427,Primary,WI,176.71234336357446,170.95891823080694,184.1096042485613
534,0.00044560639257923185,Primary,WI,41.38792174275905,40.04040801159945,43.1204393971071
535,0.0011595770215873562,Secondary,WI,107.70151376503362,104.19495285175346,112.20994922496527
537,0.0007430106545923867,Secondary,WI,69.01082959854087,66.76396537905349,71.89965502359607
538,8.910007849716916e-05,Secondary,WI,8.27561529081707,8.00617665344163,8.622036396014064
539,0.0010404149166055416,Secondary,WI,96.63373745432268,93.48752274650754,100.67887065008503
540,0.000534727471094902,Primary,WI,49.665487515294494,48.04847164270351,51.744507922911474
541,0.0003564843140626807,Secondary,WI,33.11026309014178,32.03225452441623,34.49627410321748
542,0.00020828318349748467,Secondary,WI,19.345342083246372,18.71549373634998,20.155147100684594
543,0.000624849550492454,Secondary,WI,58.03602624973912,56.146481209049945,60.46544130205378
544,0.0006839296025419799,Secondary,WI,63.523381484099076,61.455178366012134,66.1824997787823
545,3.0000026430023288e-05,Secondary,WI,2.7864024548205624,2.695682374896172,2.903042557580493
546,0.000624849550492454,Secondary,WI,58.03602624973912,56.146481209049945,60.46544130205378
547,0.000386525340528825,Primary,WI,35.90047362831726,34.73162099855809,37.40328415229333
548,0.00044560639257923185,Secondary,WI,41.38792174275905,40.04040801159945,43.1204393971071
549,0.0011295359951212119,Secondary,WI,104.91130322685814,101.4955863776116,109.3029391758894
550,0.0015461023621161812,Primary,MN,143.6019873933509,138.92657385031154,149.6132333772586
551,0.0019025876761797427,Primary,MN,176.71234336357446,170.95891823080694,184.1096042485613
553,0.002438316148156527,Primary,MN,226.4708038407782,219.09733580875283,235.95097702481075
554,0.0027357204101696813,Primary,MN,254.09371169655995,245.82089317620685,264.73019265129966
557,0.00026736323554701056,Secondary,MN,24.832697317606335,24.024190893312177,25.872205577413116
558,0.0005948085240263097,Secondary,MN,55.24581571156364,53.44711473490808,57.558431252977925
559,0.0005056874455106396,Primary,MN,46.9682499390282,45.43905110380402,48.934362727173564
560,0.000386525340528825,Primary,MN,35.90047362831726,34.73162099855809,37.40328415229333
561,0.00014820113056519604,Secondary,MN,13.764921006895406,13.316760788066253,14.341127002532888
562,8.910007849716916e-05,Secondary,MN,8.27561529081707,8.00617665344163,8.622036396014064
563,0.0005056874455106396,Primary,MN,46.9682499390282,45.43905110380402,48.934362727173564
564,0.0004756464190444952,Secondary,MN,44.17803940085271,42.73968462966216,46.02735267809771
565,0.00026736323554701056,Secondary,MN,24.832697317606335,24.024190893312177,25.872205577413116
566,0.0001191621049818145,Secondary,MN,11.06777631071093,10.70743010524592,11.531078574880224
567,0.00029740426201315485,Secondary,MN,27.62290785578182,26.72355736745404,28.779215626488963
570,0.00044560639257923185,Secondary,SD,41.38792174275905,40.04040801159945,43.1204393971071
571,0.0010113748910212791,Secondary,SD,93.9364998780564,90.87810220760804,97.86872545434713
572,5.9100052067145876e-05,Secondary,SD,5.489212835996508,5.310494278545459,5.718993838433572
573,8.910007849716916e-05,Secondary,SD,8.27561529081707,8.00617665344163,8.622036396014064
574,8.910007849716916e-05,Secondary,SD,8.27561529081707,8.00617665344163,8.622036396014064
575,0.0001191621049818145,Tertiary,SD,11.06777631071093,10.70743010524592,11.531078574880224
576,0.0001191621049818145,Tertiary,SD,11.06777631071093,10.70743010524592,11.531078574880224
577,0.00041656636699496935,Tertiary,SD,38.690684166492744,37.43098747269996,40.31029420136919
580,0.0001191621049818145,Secondary,ND,11.06777631071093,10.70743010524592,11.531078574880224
581,0.00032744528847929914,Secondary,ND,30.4131183939573,29.4229238415959,31.686225675564813
582,0.0005056874455106396,Secondary,ND,46.9682499390282,45.43905110380402,48.934362727173564
583,0.00014820113056519604,Tertiary,ND,13.764921006895406,13.316760788066253,14.341127002532888
584,0.0001191621049818145,Secondary,ND,11.06777631071093,10.70743010524592,11.531078574880224
585,0.000624849550492454,Tertiary,ND,58.03602624973912,56.146481209049945,60.46544130205378
586,8.910007849716916e-05,Tertiary,ND,8.27561529081707,8.00617665344163,8.622036396014064
587,0.000624849550492454,Tertiary,ND,58.03602624973912,56.146481209049945,60.46544130205378
588,0.00014820113056519604,Tertiary,ND,13.764921006895406,13.316760788066253,14.341127002532888
590,0.00017824215703134036,Tertiary,MT,16.55513154507089,16.016127262208116,17.24813705160874
591,0.00017824215703134036,Tertiary,MT,16.55513154507089,16.016127262208116,17.24813705160874
592,3.0000026430023288e-05,Tertiary,MT,2.7864024548205624,2.695682374896172,2.903042557580493
593,3.0000026430023288e-05,Tertiary,MT,2.7864024548205624,2.695682374896172,2.903042557580493
594,0.0003564843140626807,Tertiary,MT,33.11026309014178,32.03225452441623,34.49627410321748
595,3.0000026430023288e-05,Tertiary,MT,2.7864024548205624,2.695682374896172,2.903042557580493
596,0.00020828318349748467,Secondary,MT,19.345342083246372,18.71549373634998,20.155147100684594
597,0.0005647684975610464,Secondary,MT,52.45569805346998,50.74783811684538,54.65151797198733
598,0.0008030917075237944,Secondary,MT,74.59115779481,72.16260847125805,77.71357835366253
599,0.00020828318349748467,Tertiary,MT,19.345342083246372,18.71549373634998,20.155147100684594
600,0.004043498562322234,Primary,IL,375.56014646848905,363.3326068160266,391.2812688787979
601,0.00451914598136761,Primary,IL,419.73827874942356,406.0723813017679,437.3087183249808
602,0.00020828318349748467,Primary,IL,19.345342083246372,18.71549373634998,20.155147100684594
603,0.00017824215703134036,Primary,IL,16.55513154507089,16.016127262208116,17.24813705160874
604,0.003776135326775223,Primary,IL,350.72744915088265,339.3084159227144,365.4090633013847
605,0.0032704478812645836,Primary,IL,303.7591992118545,293.86936481891036,316.47470057421117
606,0.008592684570155107,Primary,IL,798.0885428760062,772.1042647358572,831.4969004847693
607,0.0007430106545923867,Primary,IL,69.01082959854087,66.76396537905349,71.89965502359607
608,0.0005647684975610464,Primary,IL,52.45569805346998,50.74783811684538,54.65151797198733
609,0.00029740426201315485,Primary,IL,27.62290785578182,26.72355736745404,28.779215626488963
610,0.0013979012315509852,Primary,IL,129.8370663864555,125.60981306224531,135.27210637472572
611,0.0008321317331080569,Primary,IL,77.2883953710763,74.77202901015754,80.52372354940043
612,0.00026736323554701056,Secondary,IL,24.832697317606335,24.024190893312177,25.872205577413116
613,0.00032744528847929914,Primary,IL,30.4131183939573,29.4229238415959,31.686225675564813
614,0.00032744528847929914,Secondary,IL,30.4131183939573,29.4229238415959,31.686225675564813
615,0.0007430106545923867,Secondary,IL,69.01082959854087,66.76396537905349,71.89965502359607
616,0.0006839296025419799,Secondary,IL,63.523381484099076,61.455178366012134,66.1824997787823
617,0.0005647684975610464,Secondary,IL,52.45569805346998,50.74783811684538,54.65151797198733
618,0.0007139706290081242,Secondary,IL,66.31359202227456,64.154544840154,69.08950982785815
619,0.00029740426201315485,Secondary,IL,27.62290785578182,26.72355736745404,28.779215626488963
620,0.0008030917075237944,Primary,IL,74.59115779481,72.16260847125805,77.71357835366253
622,0.0006538895760767165,Primary,IL,60.73326382600543,58.75590174794943,63.2755864977917
623,0.00020828318349748467,Secondary,IL,19.345342083246372,18.71549373634998,20.155147100684594
624,0.000386525340528825,Secondary,IL,35.90047362831726,34.73162099855809,37.40328415229333
625,0.0001191621049818145,Secondary,IL,11.06777631071093,10.70743010524592,11.531078574880224
626,0.00017824215703134036,Primary,IL,16.55513154507089,16.016127262208116,17.24813705160874
627,0.00044560639257923185,Primary,IL,41.38792174275905,40.04040801159945,43.1204393971071
628,0.0003564843140626807,Primary,IL,33.11026309014178,32.03225452441623,34.49627410321748
629,0.0005056874455106396,Secondary,IL,46.9682499390282,45.43905110380402,48.934362727173564
630,0.002289113016708568,Primary,MO,212.61281699189175,205.69053922936504,221.51288840085465
631,0.002557478253138341,Primary,MO,237.5385801514891,229.80476591399875,247.48205559969097
633,0.002378234095224238,Primary,MO,220.89038276442722,213.6986028604691,230.13695692665905
635,8.910007849716916e-05,Secondary,MO,8.27561529081707,8.00617665344163,8.622036396014064
636,0.000386525340528825,Primary,MO,35.90047362831726,34.73162099855809,37.40328415229333
637,0.000386525340528825,Primary,MO,35.90047362831726,34.73162099855809,37.40328415229333
638,0.00032744528847929914,Secondary,MO,30.4131183939573,29.4229238415959,31.686225675564813
639,0.00017824215703134036,Secondary,MO,16.55513154507089,16.016127262208116,17.24813705160874
